sentence_id,source_file,tokens,text,cluster,cluster_label_auto
4790,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ûmm', 'yme', 'monde', 'escrite', 'par', 'lean', 'léon', 'afri', 'can', 'premièrement', 'langue', 'arabesque', 'puis', 'toscane', 'présent', 'mise', 'françois', 'par', 'lean', 'temporai', 'nouvelle', 'édition', 'annotée', 'par']",ûmm yme monde escrite par lean léon afri can premièrement langue arabesque puis toscane présent mise françois par lean temporai nouvelle édition annotée par,2,par / dans / leur
4791,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bos', 'oit', 'tat', 'saints', 'savants', 'tlemcen', 'trad']",bos oit tat saints savants tlemcen trad,0,pour / dans / ces
4792,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['tte', 'los', 'segunda', 'parte', 'del', 'descripcion', 'general', 'africa', 'malaga']",tte los segunda parte del descripcion general africa malaga,0,pour / dans / ces
4793,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['perrot', 'ablan', 'court', 'pans', 'vol']",perrot ablan court pans vol,0,pour / dans / ces
4794,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['cos', 'ate', 'mhtm', 'tout', 'monde', 'paris']",cos ate mhtm tout monde paris,0,pour / dans / ces
4795,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['comprinse', 'livres', 'premiers', 'traduicts', 'latin', 'jerosme', 'osorius', 'evesque', 'sylves', 'algarve', 'suyvans', 'prias', 'lopez', 'casiagnede', 'autres', 'historiens', 'mise', 'françois', 'par', 'simon', 'goulard', 'senlisien', 'paris', 'fol']",comprinse livres premiers traduicts latin jerosme osorius evesque sylves algarve suyvans prias lopez casiagnede autres historiens mise françois par simon goulard senlisien paris fol,2,par / dans / leur
4796,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['traité', 'succinct', 'sur', 'tët', 'guinée', 'depuis', 'sénégal', 'jusqu', 'fleuve', 'sainte', 'anne', 'édition', 'diego', 'kôpke']",traité succinct sur tët guinée depuis sénégal jusqu fleuve sainte anne édition diego kôpke,4,sur / rive / pour
4797,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['même', 'ouvrage', 'revu', 'augmenté', 'par']",même ouvrage revu augmenté par,2,par / dans / leur
4798,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['chencoxxeau', 'essaisurla', 'mre', 'arabe', 'soudan', 'après', 'tekmilet', 'dibadj', 'med', 'baba', 'tombouclien', 'paris', 'constantine']",chencoxxeau essaisurla mre arabe soudan après tekmilet dibadj med baba tombouclien paris constantine,3,dans / plus / soudan
4799,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyage', 'lybie', 'royaume', 'neya', 'paris']",voyage lybie royaume neya paris,0,pour / dans / ces
4800,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ttanm', 'mmmm', 'texte', 'arabe', 'publié', 'par']",ttanm mmmm texte arabe publié par,2,par / dans / leur
4801,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['baoonand', 'kaatre', 'mee', 'phique', 'paris', 'fol']",baoonand kaatre mee phique paris fol,0,pour / dans / ces
4802,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['nouvelle', 'relation', 'occidentale', 'paris', 'vol']",nouvelle relation occidentale paris vol,0,pour / dans / ces
4803,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['grand', 'diction', 'naire', 'historique', 'critique', 'amsterdam']",grand diction naire historique critique amsterdam,0,pour / dans / ces
4804,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['zam', 'souddn', 'texte', 'arabe', 'publié', 'par']",zam souddn texte arabe publié par,2,par / dans / leur
4805,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['après', 'notions', 'tirées', 'anciens', 'mémoires', 'académie', 'inscriptions', 'tome', 'xxvi']",après notions tirées anciens mémoires académie inscriptions tome xxvi,0,pour / dans / ces
4806,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyage', 'occidentale', 'fait', 'dans', 'années', 'paris']",voyage occidentale fait dans années paris,0,pour / dans / ces
4807,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['travels', 'the', 'africa', 'london', 'premier', 'voyage', 'mungo', 'park', 'soudan']",travels the africa london premier voyage mungo park soudan,0,pour / dans / ces
4808,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mya', 'jmafoc', 'dans', 'intérieur', 'afrique', 'trad']",mya jmafoc dans intérieur afrique trad,0,pour / dans / ces
4809,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['account', 'the', 'empire', 'marocco', 'whici', 'added', 'account', 'tim', 'buktoo', 'philadelphia']",account the empire marocco whici added account tim buktoo philadelphia,0,pour / dans / ces
4810,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['kam', 'tïo', 'aws', 'sailor', 'london']",kam tïo aws sailor london,0,pour / dans / ces
4811,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ttva', 'and', 'seot', 'and', 'africa', 'london']",ttva and seot and africa london,0,pour / dans / ces
4812,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyages', 'découvertes', 'dans', 'jvo', 'ceutrales', 'lafrique', 'trad']",voyages découvertes dans jvo ceutrales lafrique trad,0,pour / dans / ces
4813,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['emk', 'dans', 'tyme', 'centrale', 'publié', 'par', 'jomard', 'paris', 'vol']",emk dans tyme centrale publié par jomard paris vol,2,par / dans / leur
4814,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['histoire', 'abrégée', 'voyages', 'paris', 'vol']",histoire abrégée voyages paris vol,0,pour / dans / ces
4815,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyage', 'par', 'mer', 'par', 'terre', 'dilférentes', 'par', 'hyme', 'depuis', 'mes', 'jours', 'paris', 'vol']",voyage par mer par terre dilférentes par hyme depuis mes jours paris vol,2,par / dans / leur
4816,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyage', 'dans', 'oce', 'tale', 'paris']",voyage dans oce tale paris,0,pour / dans / ces
4817,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['fet', 'aye', 'sur', 'geschichle', 'und', 'geo', 'sudan', 'zeitschrift', 'der', 'deutschen', 'morgenl', 'ndischen', 'geseiisehaft', 'bandiv', 'leip', 'zig']",fet aye sur geschichle und geo sudan zeitschrift der deutschen morgenl ndischen geseiisehaft bandiv leip zig,4,sur / rive / pour
4818,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['nouveau', 'voyage', 'pays', 'nègres', 'paris']",nouveau voyage pays nègres paris,0,pour / dans / ces
4819,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['emo', 'die', 'assem', 'cëm', 'gotha']",emo die assem cëm gotha,0,pour / dans / ces
4820,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['travels', 'and', 'discoveries', 'nortliern', 'central', 'africa', 'london', 'vol']",travels and discoveries nortliern central africa london vol,0,pour / dans / ces
4821,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyages', 'eomu', 'dans', 'septentrionale', 'centrale', 'trad']",voyages eomu dans septentrionale centrale trad,0,pour / dans / ces
4822,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['notice', 'surla', 'colonie', 'gal', 'paris']",notice surla colonie gal paris,0,pour / dans / ces
4823,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mcm', 'arabie', 'emem', 'latin', 'transcription', 'and', 'english', 'atm', 'berlin']",mcm arabie emem latin transcription and english atm berlin,0,pour / dans / ces
4824,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['quid', 'yca', 'apam', 'cmc', 'plinio', 'romani', 'contuterint', 'lutedee']",quid yca apam cmc plinio romani contuterint lutedee,0,pour / dans / ces
4825,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['physique', 'science', 'eom', 'athe', 'paris']",physique science eom athe paris,0,pour / dans / ces
4826,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dans', 'lantiquité', 'grecque', 'romaine', 'paris']",dans lantiquité grecque romaine paris,0,pour / dans / ces
4827,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['voyage', 'dans', 'nok', 'oce', 'palis']",voyage dans nok oce palis,0,pour / dans / ces
4828,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['histoire', 'géo', 'meomcer', 'géographiques', 'depuis', 'temps', 'plus', 'mcm', 'jusqu', 'nos', 'yomm', 'paris']",histoire géo meomcer géographiques depuis temps plus mcm jusqu nos yomm paris,0,pour / dans / ces
4829,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['recentiorum', 'vindicata', 'sive', 'nilus', 'superiar', 'niger', 'vertts', 'rem', 'anti', 'qnise', 'parisiis']",recentiorum vindicata sive nilus superiar niger vertts rem anti qnise parisiis,0,pour / dans / ces
4830,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dans', 'univers', 'pittoresque', 'afrique', 'tome']",dans univers pittoresque afrique tome,0,pour / dans / ces
4831,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['etude', 'ethnographique', 'pays', 'niger', 'bulletin', 'société', 'géograp', 'tiede', 'paris', 'septen', 'bre']",etude ethnographique pays niger bulletin société géograp tiede paris septen bre,0,pour / dans / ces
4832,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['homme', 'blanc', 'pays', 'noirs', 'paris']",homme blanc pays noirs paris,0,pour / dans / ces
4833,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['btttaemc', 'oya', 'ait', 'maroc', 'soudan', 'trad']",btttaemc oya ait maroc soudan trad,3,dans / plus / soudan
4834,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['sénégal', 'dans', 'contrées', 'voisines', 'depuis', 'fam', 'paris']",sénégal dans contrées voisines depuis fam paris,0,pour / dans / ces
4835,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['reise', 'dans', 'petermann', 'mitteilungen', 'gotha']",reise dans petermann mitteilungen gotha,3,dans / plus / soudan
4836,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['melli', 'mélanges', 'histoire', 'littérature', 'orien', 'louvain']",melli mélanges histoire littérature orien louvain,0,pour / dans / ces
4837,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['soudan', 'akpnm', 'bulletin', 'société', 'géographie']",soudan akpnm bulletin société géographie,3,dans / plus / soudan
4838,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['niger', 'gol', 'par', 'pays', 'mossi', 'paris', 'vol']",niger gol par pays mossi paris vol,2,par / dans / leur
4839,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['yme', 'nale', 'depuis', 'temps', 'plus', 'mcm', 'conquéte', 'française', 'paris', 'vol']",yme nale depuis temps plus mcm conquéte française paris vol,0,pour / dans / ces
4840,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['légendes', 'traditions', 'soninké', 'relatives', 'tre', 'glianata', 'bul', 'letin', 'géographie', 'historique', 'descriptive', 'paris']",légendes traditions soninké relatives tre glianata bul letin géographie historique descriptive paris,0,pour / dans / ces
4841,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['notice', 'sur', 'nomades', 'dans', 'tombouctou', 'ren', 'seignements', 'coloniaux', 'publiés', 'par', 'comité', 'afrique', 'française', 'novembre']",notice sur nomades dans tombouctou ren seignements coloniaux publiés par comité afrique française novembre,2,par / dans / leur
4842,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['tribus', 'région', 'tombouctou', 'dans', 'revue', 'tunisienne']",tribus région tombouctou dans revue tunisienne,0,pour / dans / ces
4843,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['notice', 'sur', 'maures', 'sahel', 'soudan', 'renseigne', 'ments', 'coloniaux', 'publiés', 'par', 'comité', 'afrique', 'française', 'juillet']",notice sur maures sahel soudan renseigne ments coloniaux publiés par comité afrique française juillet,2,par / dans / leur
4844,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['notice', 'géographique', 'sur', 'sahel', 'juin']",notice géographique sur sahel juin,4,sur / rive / pour
4845,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['races', 'sénégal', 'dans', 'mission', 'sénégal', 'paris']",races sénégal dans mission sénégal paris,3,dans / plus / soudan
4846,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['siècle', 'expan', 'sion', 'coloniale', 'paris']",siècle expan sion coloniale paris,0,pour / dans / ces
4847,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['notes', 'sur', 'quelques', 'kom', 'opo', 'paris']",notes sur quelques kom opo paris,4,sur / rive / pour
4848,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['where', 'the', 'natives', 'build', 'castles']",where the natives build castles,0,pour / dans / ces
4849,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['vocabulaires', 'plus', 'soixante', 'dialectes', 'parlés', 'côte', 'ivoire', 'dans', 'régions', 'limitrophes', 'paris']",vocabulaires plus soixante dialectes parlés côte ivoire dans régions limitrophes paris,0,pour / dans / ces
4850,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['oeem', 'cam', 'aeo', 'bulletin', 'géographie', 'historique', 'descriptive', 'paris']",oeem cam aeo bulletin géographie historique descriptive paris,0,pour / dans / ces
4851,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mmp', 'nom', 'revue', 'mem', 'mmm', 'paris']",mmp nom revue mem mmm paris,0,pour / dans / ces
4852,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['pcm', 'epme', 'pat', 'mes', 'meto', 'paris']",pcm epme pat mes meto paris,0,pour / dans / ces
4853,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mtmme', 'ewp', 'yomaakoecm', 'fjpm', 'vienne']",mtmme ewp yomaakoecm fjpm vienne,0,pour / dans / ces
4854,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['musulmane', 'dans', 'tyme', 'oee', 'akpame', 'paris']",musulmane dans tyme oee akpame paris,0,pour / dans / ces
4855,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mtm', 'revue', 'monde', 'mtmsm', 'mam', 'paris']",mtm revue monde mtmsm mam paris,0,pour / dans / ces
4856,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['amte', 'fma', 'peuple', 'teatm', 'munster', 'wien']",amte fma peuple teatm munster wien,0,pour / dans / ces
4857,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dmt', 'mmhc', 'revue', 'monde', 'kam', 'paris']",dmt mmhc revue monde kam paris,0,pour / dans / ces
4858,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['cbm', 'amme', 'mkommt', 'mah', 'soudan']",cbm amme mkommt mah soudan,3,dans / plus / soudan
4859,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['journal', 'the', 'frican', 'society', 'loadon']",journal the frican society loadon,0,pour / dans / ces
4860,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['note', 'sur', 'population', 'tombouctou', 'revuedethnologiee', 'socio', 'logie', 'paris']",note sur population tombouctou revuedethnologiee socio logie paris,4,sur / rive / pour
4861,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['monographie', 'historique', 'cercle', 'bamako', 'renseignements', 'coloniaux', 'publiés', 'par', 'comité', 'famque', 'française', 'paris']",monographie historique cercle bamako renseignements coloniaux publiés par comité famque française paris,2,par / dans / leur
4862,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['tome', 'xxxix', 'publications', 'faculté', 'lettres', 'alger', 'paris']",tome xxxix publications faculté lettres alger paris,0,pour / dans / ces
4863,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['notes', 'sur', 'hassania', 'arabe', 'parlé', 'par', 'tribus', 'maures', 'droite', 'sénégal', 'fasc']",notes sur hassania arabe parlé par tribus maures droite sénégal fasc,4,sur / rive / pour
4864,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['hyksds', 'restauration', 'nationale', 'dans', 'tradition', 'égyptienne', 'dans', 'lhistoire', 'journal', 'asiatique', 'paris']",hyksds restauration nationale dans tradition égyptienne dans lhistoire journal asiatique paris,0,pour / dans / ces
4865,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['confréries', 'musulmanes', 'le_maraboutisme', 'dans', 'pays', 'sénégal', 'niger', 'renseignements', 'coloniaux', 'publiés', 'par', 'comité', 'afrique', 'française', 'paris']",confréries musulmanes le_maraboutisme dans pays sénégal niger renseignements coloniaux publiés par comité afrique française paris,2,par / dans / leur
4866,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['system', 'among', 'the', 'natives', 'french', 'west', 'africa', 'translated', 'captain', 'ruxton', 'journal', 'tlie', 'wcam', 'society', 'london']",system among the natives french west africa translated captain ruxton journal tlie wcam society london,0,pour / dans / ces
4867,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['kuga', 'und', 'kugu', 'ofmm', 'era']",kuga und kugu ofmm era,0,pour / dans / ces
4868,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['œmm', 'troisième', 'république', 'afrique', 'occidentale', 'organisation', 'administrative', 'vie', 'écono', 'mique', 'paris']",œmm troisième république afrique occidentale organisation administrative vie écono mique paris,0,pour / dans / ces
4869,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['documents', 'officiels', 'inédits', 'appartenant', 'aux', 'archives', 'haut', 'sénégal', 'ktiger', 'bbevt']",documents officiels inédits appartenant aux archives haut sénégal ktiger bbevt,3,dans / plus / soudan
4870,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['afoho', 'atea', 'eet', 'bobo', 'dioulasso']",afoho atea eet bobo dioulasso,0,pour / dans / ces
4871,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['lcstmmsjy', 'pays', 'localités', 'neuves', 'repré', 'sentés', 'noms', 'psbsottnaobs', 'légendaires', 'historiques', 'ainsi', 'noms', 'auteurs', 'cités', 'représentes', 'capttat']",lcstmmsjy pays localités neuves repré sentés noms psbsottnaobs légendaires historiques ainsi noms auteurs cités représentes capttat,0,pour / dans / ces
4872,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['noms', 'peuples', 'tribus', 'castes', 'clans', 'etc']",noms peuples tribus castes clans etc,3,dans / plus / soudan
4873,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mots', 'rapportant', 'sujets', 'traites', 'termes', 'dënnis', 'dans', 'courant', 'ouvrage', 'noms', 'communs', 'représentes', 'par', 'caractères', 'ordinaires']",mots rapportant sujets traites termes dënnis dans courant ouvrage noms communs représentes par caractères ordinaires,2,par / dans / leur
4874,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['cmsres', 'romains', 'indiquent', 'volumes', 'ehisres', 'arabes', 'indiquent', 'pages', 'chiures', 'mis', 'entre', 'parenthèses', 'indiquent', 'tes', 'notes', 'mot', 'note', 'renvoie', 'note', 'dontle', 'début', 'trouve', 'lapage', 'précédente']",cmsres romains indiquent volumes ehisres arabes indiquent pages chiures mis entre parenthèses indiquent tes notes mot note renvoie note dontle début trouve lapage précédente,0,pour / dans / ces
4875,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ûgurent', 'pas', 'index', 'noms', 'auteurs', 'simplement', 'mentionnés', 'dans', 'bibliographies', 'non', 'plus', 'certains', 'noms', 'géographiques', 'aceiden', 'tellement', 'cités', 'dans', 'courant', 'ouvrage', 'ayant', 'pas', 'rapports', 'directs', 'avec', 'géographie', 'histoire', 'soudan']",ûgurent pas index noms auteurs simplement mentionnés dans bibliographies non plus certains noms géographiques aceiden tellement cités dans courant ouvrage ayant pas rapports directs avec géographie histoire soudan,3,dans / plus / soudan
4876,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['deplus', 'certams', 'mots', 'comme', 'soudan', 'niger', 'etc']",deplus certams mots comme soudan niger etc,3,dans / plus / soudan
4877,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['reviennent', 'très', 'fréquemment', 'dans', 'texte', 'flgurent', 'index', 'avec', 'renvoi', 'aux', 'pages', 'traitant', 'spécialement', 'sujet', 'auquel', 'rapportent']",reviennent très fréquemment dans texte flgurent index avec renvoi aux pages traitant spécialement sujet auquel rapportent,0,pour / dans / ces
4878,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['aederrahman', 'amt', 'ahmeo', 'pacha', 'abba', 'manko', 'voir', 'amam', 'sûmo']",aederrahman amt ahmeo pacha abba manko voir amam sûmo,1,voir / note / voir aussi
4879,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['aboom', 'atb', 'voit', 'bokab', 'aftmat', 'sam']",aboom atb voit bokab aftmat sam,0,pour / dans / ces
4880,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['abdoulkanir', 'tômdo', 'abcahah', 'bmt', 'yaesmb', 'ben', 'yas']",abdoulkanir tômdo abcahah bmt yaesmb ben yas,0,pour / dans / ces
4881,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['tûbodo', 'abbau', 'balbau', 'domb', 'aia', 'ahmed', 'bekkaï']",tûbodo abbau balbau domb aia ahmed bekkaï,0,pour / dans / ces
4882,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['abtdnne', 'chef', 'kounta', 'adams', 'robert']",abtdnne chef kounta adams robert,0,pour / dans / ces
4883,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['aboc', 'abcallakel', 'ocaud', 'moulaï', 'adjerouazm']",aboc abcallakel ocaud moulaï adjerouazm,0,pour / dans / ces
4884,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['âbou', 'hafs', 'tar', 'cadi', 'tombouc', 'tou', 'note']",âbou hafs tar cadi tombouc tou note,0,pour / dans / ces
4885,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['aaou', 'muan', 'abmlmalek', 'moulai', 'adultère', 'épouse', 'iii']",aaou muan abmlmalek moulai adultère épouse iii,0,pour / dans / ces
4886,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['abou', 'ziyan', 'sultan', 'ménnide', 'adranké']",abou ziyan sultan ménnide adranké,0,pour / dans / ces
4887,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['amubakam', 'chef', 'liptako', 'aptucos', 'voir', 'ipaikos']",amubakam chef liptako aptucos voir ipaikos,1,voir / note / voir aussi
4888,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['abbaham', 'note', 'sidi', 'mahmoadou', 'onïad', 'sidi', 'mah']",abbaham note sidi mahmoadou onïad sidi mah,0,pour / dans / ces
